pid,prf_class,prf_device,prf_first_login,prf_pn_status,prf_stop_comms
6938,high_engager,android,10,disabled,False
6939,passive,android,13,enabled,False
6940,passive,ios,3,disabled,False
6941,moderate,android,11,enabled,False
6942,passive,ios,8,enabled,False
6943,passive,ios,10,enabled,False
6944,passive,android,10,enabled,False
6945,moderate,android,3,disabled,False
6946,passive,ios,13,enabled,False
6947,passive,ios,9,enabled,False
6948,passive,ios,0,enabled,False
6949,moderate,android,2,enabled,False
6950,passive,ios,8,enabled,False
6951,passive,android,6,disabled,False
6952,high_engager,android,10,disabled,False
6953,moderate,android,11,disabled,False
6954,high_engager,android,5,enabled,False
6955,passive,ios,11,disabled,False
6956,moderate,ios,3,enabled,False
6957,moderate,ios,1,enabled,False
6958,moderate,ios,0,disabled,False
6959,moderate,ios,0,disabled,False
6960,passive,ios,11,disabled,False
6961,moderate,android,10,disabled,False
6962,passive,ios,1,enabled,True
6963,passive,android,4,enabled,False
6964,passive,ios,3,enabled,False
6965,high_engager,android,5,disabled,False
6966,high_engager,android,9,disabled,False
6967,passive,android,4,enabled,False
6968,high_engager,ios,10,enabled,False
6969,moderate,ios,3,enabled,False
6970,moderate,ios,1,enabled,False
6971,passive,ios,12,disabled,False
6972,moderate,android,11,enabled,False
6973,high_engager,ios,8,enabled,False
6974,passive,android,8,enabled,False
6975,passive,ios,9,enabled,False
6976,high_engager,android,0,enabled,False
6977,moderate,android,8,enabled,False
6978,high_engager,android,11,enabled,False
6979,high_engager,android,6,disabled,False
6980,high_engager,android,9,enabled,False
6981,passive,ios,1,disabled,False
6982,moderate,android,9,enabled,False
6983,moderate,ios,4,enabled,False
6984,high_engager,ios,13,disabled,False
6985,high_engager,android,10,disabled,False
6986,high_engager,ios,4,enabled,False
6987,moderate,android,13,disabled,True
6988,passive,android,11,enabled,False
6989,high_engager,android,6,enabled,True
6990,high_engager,android,13,enabled,False
6991,high_engager,android,10,enabled,False
6992,passive,ios,3,disabled,False
6993,high_engager,android,2,enabled,False
6994,high_engager,ios,9,unknown,False
6995,moderate,ios,13,enabled,False
6996,moderate,ios,6,enabled,False
6997,moderate,android,10,disabled,False
6998,passive,ios,9,enabled,False
6999,moderate,ios,2,enabled,False
7000,high_engager,ios,8,disabled,False
7001,moderate,ios,6,enabled,False
7002,passive,ios,6,disabled,False
7003,high_engager,ios,6,enabled,False
7004,passive,ios,7,enabled,False
7005,moderate,ios,3,enabled,False
7006,moderate,ios,2,enabled,False
7007,high_engager,ios,3,enabled,False
7008,moderate,android,12,enabled,False
7009,high_engager,ios,13,enabled,False
7010,moderate,ios,5,enabled,False
7011,moderate,ios,1,enabled,False
7012,passive,ios,7,disabled,False
7013,high_engager,ios,10,enabled,False
7014,moderate,android,8,enabled,False
7015,passive,ios,4,unknown,False
7016,passive,android,4,unknown,False
7017,high_engager,ios,8,enabled,False
7018,passive,ios,1,enabled,False
7019,passive,android,7,disabled,False
7020,moderate,ios,1,enabled,False
7021,moderate,android,11,enabled,False
7022,moderate,ios,6,disabled,False
7023,moderate,android,7,disabled,False
7024,passive,android,10,enabled,False
7025,moderate,ios,11,enabled,False
7026,passive,ios,2,enabled,False
7027,moderate,android,13,enabled,False
7028,passive,android,13,enabled,False
7029,passive,ios,2,enabled,False
7030,moderate,android,8,enabled,False
7031,passive,ios,3,enabled,False
7032,moderate,android,12,enabled,False
7033,moderate,ios,10,disabled,False
7034,high_engager,ios,10,enabled,False
7035,passive,ios,13,enabled,False
7036,moderate,android,4,enabled,False
7037,high_engager,android,3,enabled,False
7038,moderate,android,9,enabled,False
7039,moderate,ios,12,enabled,False
7040,passive,android,13,enabled,False
7041,passive,ios,5,disabled,False
7042,moderate,ios,0,disabled,False
7043,passive,ios,1,enabled,True
7044,moderate,android,13,enabled,True
7045,high_engager,ios,13,enabled,False
7046,high_engager,android,13,enabled,False
7047,moderate,ios,6,enabled,True
7048,high_engager,ios,4,enabled,True
7049,passive,ios,11,enabled,True
7050,high_engager,android,6,enabled,False
7051,high_engager,android,9,enabled,False
7052,passive,android,5,disabled,False
7053,high_engager,ios,10,disabled,False
7054,high_engager,ios,6,enabled,False
7055,passive,ios,11,unknown,False
7056,high_engager,android,2,disabled,False
7057,moderate,ios,4,unknown,False
7058,moderate,android,9,enabled,False
7059,passive,ios,0,enabled,False
7060,high_engager,android,3,enabled,False
7061,high_engager,android,5,enabled,False
7062,passive,ios,1,unknown,False
7063,moderate,ios,12,enabled,False
7064,moderate,android,0,enabled,True
7065,high_engager,android,11,enabled,False
7066,passive,ios,0,enabled,False
7067,passive,ios,3,unknown,False
7068,passive,ios,10,enabled,False
7069,passive,android,6,disabled,False
7070,moderate,android,8,enabled,False
7071,moderate,ios,8,enabled,False
7072,moderate,ios,0,disabled,False
7073,passive,ios,2,disabled,False
7074,high_engager,ios,13,disabled,False
7075,moderate,ios,5,disabled,False
7076,passive,ios,4,enabled,False
7077,high_engager,android,2,disabled,False
7078,passive,ios,12,disabled,False
7079,moderate,ios,10,unknown,False
7080,high_engager,android,8,enabled,False
7081,high_engager,android,11,disabled,False
7082,high_engager,ios,10,enabled,False
7083,high_engager,android,8,enabled,False
7084,moderate,ios,13,enabled,False
7085,passive,ios,1,enabled,False
7086,high_engager,android,12,disabled,False
7087,high_engager,android,10,enabled,False
7088,high_engager,android,6,enabled,True
7089,high_engager,ios,10,disabled,True
7090,high_engager,ios,0,disabled,False
7091,moderate,ios,1,enabled,False
7092,passive,ios,13,enabled,False
7093,high_engager,ios,12,enabled,False
7094,moderate,android,5,disabled,False
7095,high_engager,ios,10,unknown,False
7096,passive,android,4,disabled,False
7097,passive,ios,6,enabled,False
7098,high_engager,android,9,enabled,False
7099,high_engager,ios,3,enabled,True
7100,moderate,ios,10,disabled,False
7101,passive,ios,5,disabled,False
7102,passive,android,8,enabled,False
7103,moderate,android,9,enabled,True
7104,passive,android,10,disabled,False
7105,passive,ios,0,disabled,False
7106,passive,android,0,disabled,False
7107,moderate,ios,8,enabled,False
7108,passive,ios,11,disabled,False
7109,passive,ios,10,disabled,False
7110,moderate,ios,7,enabled,False
7111,moderate,android,5,disabled,False
7112,passive,ios,4,enabled,False
7113,high_engager,android,8,disabled,False
7114,passive,android,2,enabled,False
7115,passive,ios,4,enabled,False
7116,moderate,android,8,enabled,False
7117,high_engager,android,11,unknown,False
7118,passive,android,10,enabled,False
7119,passive,ios,9,unknown,False
7120,moderate,android,10,disabled,False
7121,passive,ios,11,enabled,False
7122,passive,android,6,disabled,False
7123,moderate,ios,10,enabled,False
7124,high_engager,ios,2,unknown,False
7125,passive,android,7,enabled,False
7126,moderate,android,6,enabled,True
7127,moderate,ios,4,disabled,False
7128,passive,ios,6,enabled,False
7129,moderate,android,11,disabled,False
7130,moderate,ios,0,enabled,False
7131,high_engager,android,12,enabled,False
7132,high_engager,android,7,disabled,True
7133,passive,android,5,enabled,False
7134,passive,ios,8,disabled,False
7135,high_engager,ios,12,enabled,False
7136,passive,ios,9,enabled,False
7137,high_engager,ios,12,disabled,False
7138,passive,ios,0,enabled,False
7139,passive,ios,5,enabled,False
7140,high_engager,ios,3,enabled,False
7141,moderate,ios,13,enabled,False
7142,high_engager,ios,8,enabled,False
7143,passive,android,1,enabled,False
7144,moderate,ios,11,enabled,False
7145,moderate,android,7,enabled,False
7146,moderate,ios,2,enabled,False
7147,moderate,android,8,disabled,False
7148,passive,ios,5,enabled,False
7149,moderate,android,9,enabled,False
7150,passive,android,7,enabled,False
7151,high_engager,ios,0,enabled,False
7152,passive,android,7,disabled,False
7153,moderate,ios,2,disabled,False
7154,passive,android,8,enabled,False
7155,passive,android,1,unknown,False
7156,passive,android,6,disabled,False
7157,moderate,android,11,disabled,False
7158,high_engager,ios,7,enabled,False
7159,passive,android,2,enabled,False
7160,high_engager,ios,3,enabled,False
7161,high_engager,ios,0,enabled,False
7162,passive,ios,0,enabled,False
7163,passive,ios,12,enabled,False
7164,passive,ios,11,enabled,False
7165,passive,ios,13,disabled,False
7166,passive,ios,5,enabled,False
7167,high_engager,android,11,enabled,False
7168,moderate,android,4,enabled,False
7169,passive,ios,11,disabled,False
7170,passive,android,12,enabled,False
7171,passive,ios,6,unknown,False
7172,passive,ios,5,enabled,False
7173,moderate,ios,5,disabled,False
7174,high_engager,ios,8,disabled,False
7175,high_engager,ios,5,disabled,False
7176,high_engager,ios,0,disabled,False
7177,high_engager,android,4,enabled,False
7178,moderate,android,5,disabled,False
7179,high_engager,ios,4,enabled,False
7180,high_engager,android,1,disabled,False
7181,moderate,android,6,disabled,False
7182,moderate,android,13,enabled,False
7183,passive,ios,10,enabled,False
7184,moderate,android,10,enabled,False
7185,moderate,ios,10,enabled,False
7186,moderate,ios,4,disabled,False
7187,moderate,android,6,enabled,False
7188,moderate,ios,12,enabled,False
7189,moderate,android,12,unknown,False
7190,moderate,android,13,enabled,False
7191,high_engager,android,9,enabled,False
7192,passive,ios,4,enabled,False
7193,high_engager,android,9,enabled,False
7194,passive,ios,8,enabled,False
7195,moderate,ios,5,enabled,False
7196,passive,ios,5,enabled,False
7197,high_engager,ios,7,disabled,False
7198,high_engager,ios,11,enabled,False
7199,moderate,ios,10,enabled,False
7200,passive,android,0,enabled,False
7201,high_engager,ios,9,disabled,False
7202,moderate,android,0,enabled,True
7203,passive,android,5,enabled,False
7204,high_engager,ios,13,enabled,False
7205,high_engager,ios,2,enabled,False
7206,moderate,android,7,enabled,False
7207,high_engager,android,8,enabled,False
7208,high_engager,android,5,disabled,False
7209,high_engager,ios,13,enabled,False
7210,moderate,ios,6,enabled,False
7211,moderate,ios,10,enabled,False
7212,passive,ios,11,disabled,False
7213,moderate,ios,6,enabled,False
7214,moderate,android,2,enabled,False
7215,moderate,android,1,disabled,False
7216,high_engager,ios,6,unknown,False
7217,moderate,android,4,disabled,False
7218,moderate,android,11,enabled,False
7219,passive,android,2,enabled,False
7220,passive,android,5,enabled,False
7221,high_engager,ios,1,enabled,False
7222,moderate,ios,11,enabled,False
7223,moderate,android,2,enabled,False
7224,passive,ios,9,disabled,False
7225,moderate,ios,0,enabled,False
7226,passive,android,4,disabled,False
7227,passive,android,10,enabled,False
7228,passive,ios,13,enabled,False
7229,moderate,android,11,disabled,False
7230,high_engager,ios,8,enabled,False
7231,high_engager,android,9,enabled,False
7232,moderate,ios,8,enabled,True
7233,moderate,ios,8,disabled,False
7234,high_engager,ios,1,enabled,False
7235,passive,android,6,enabled,False
7236,high_engager,ios,5,enabled,False
7237,moderate,ios,5,disabled,False
7238,moderate,android,4,enabled,False
7239,moderate,ios,2,enabled,False
7240,passive,android,1,enabled,False
7241,moderate,android,5,enabled,False
7242,passive,android,3,enabled,True
7243,moderate,android,9,enabled,False
7244,passive,ios,8,disabled,False
7245,high_engager,ios,10,enabled,False
7246,moderate,ios,11,enabled,False
7247,moderate,android,9,enabled,False
7248,moderate,android,13,disabled,False
7249,moderate,ios,13,enabled,False
7250,high_engager,ios,12,enabled,False
7251,moderate,android,12,disabled,False
7252,high_engager,ios,5,enabled,False
7253,moderate,android,5,enabled,True
7254,high_engager,ios,11,disabled,False
7255,moderate,android,1,enabled,False
7256,passive,android,11,enabled,False
7257,moderate,android,4,enabled,True
7258,moderate,ios,13,enabled,False
7259,moderate,ios,8,enabled,False
7260,high_engager,android,12,enabled,False
7261,high_engager,ios,11,enabled,False
7262,moderate,ios,1,disabled,False
7263,moderate,ios,1,disabled,True
7264,passive,android,12,disabled,False
7265,moderate,android,13,disabled,False
7266,moderate,android,0,enabled,False
7267,moderate,android,3,enabled,False
7268,moderate,ios,7,enabled,False
7269,passive,ios,11,enabled,False
7270,passive,ios,9,enabled,False
7271,moderate,ios,8,enabled,False
7272,high_engager,ios,8,enabled,False
7273,passive,ios,6,disabled,False
7274,moderate,android,5,enabled,False
7275,passive,ios,1,enabled,False
7276,passive,ios,11,enabled,False
7277,moderate,android,7,unknown,False
7278,moderate,android,7,unknown,False
7279,moderate,ios,8,unknown,False
7280,moderate,ios,11,disabled,False
7281,moderate,android,10,enabled,False
7282,moderate,ios,0,enabled,False
7283,high_engager,ios,5,enabled,False
7284,moderate,ios,2,disabled,False
7285,moderate,ios,1,enabled,False
7286,high_engager,ios,8,disabled,True
7287,passive,ios,8,enabled,False
7288,moderate,android,8,enabled,False
7289,moderate,android,11,disabled,False
7290,moderate,android,2,disabled,False
7291,moderate,ios,9,disabled,False
7292,high_engager,ios,12,disabled,True
7293,moderate,android,13,enabled,False
7294,passive,android,1,disabled,False
7295,passive,android,0,disabled,False
7296,high_engager,ios,2,enabled,False
7297,passive,android,13,enabled,False
7298,high_engager,ios,10,unknown,False
7299,passive,ios,12,disabled,False
7300,moderate,android,4,enabled,True
7301,moderate,ios,9,disabled,False
7302,moderate,ios,5,enabled,True
7303,passive,android,3,disabled,False
7304,passive,android,13,enabled,False
7305,moderate,ios,4,enabled,False
7306,passive,ios,6,disabled,False
7307,moderate,ios,1,enabled,False
7308,moderate,ios,1,enabled,False
7309,moderate,ios,13,enabled,False
7310,moderate,ios,12,disabled,False
7311,high_engager,ios,11,enabled,False
7312,passive,ios,8,disabled,True
7313,passive,ios,10,enabled,False
7314,passive,android,3,enabled,False
7315,passive,android,0,enabled,True
7316,passive,android,1,disabled,False
7317,high_engager,ios,6,disabled,False
7318,moderate,android,6,unknown,False
7319,high_engager,android,7,enabled,False
7320,passive,android,13,disabled,False
7321,moderate,ios,0,enabled,False
7322,high_engager,ios,7,enabled,False
7323,moderate,android,1,enabled,False
7324,moderate,ios,6,enabled,False
7325,passive,ios,2,enabled,False
7326,passive,ios,6,enabled,False
7327,passive,ios,3,enabled,False
7328,passive,android,3,enabled,False
7329,passive,ios,10,disabled,False
7330,high_engager,ios,6,enabled,False
7331,moderate,ios,5,enabled,False
7332,passive,ios,2,disabled,False
7333,passive,android,12,enabled,False
7334,high_engager,ios,12,enabled,False
7335,high_engager,android,13,enabled,False
7336,passive,ios,3,unknown,False
7337,high_engager,android,5,enabled,True
7338,moderate,ios,4,disabled,False
7339,passive,android,3,enabled,False
7340,passive,android,8,enabled,False
7341,high_engager,android,6,enabled,False
7342,passive,ios,6,disabled,False
7343,high_engager,ios,4,enabled,False
7344,passive,android,11,enabled,False
7345,high_engager,ios,1,disabled,False
7346,high_engager,ios,0,disabled,False
7347,high_engager,ios,0,enabled,False
7348,moderate,android,4,disabled,False
7349,moderate,android,12,disabled,False
7350,passive,ios,6,enabled,False
7351,moderate,android,5,enabled,False
7352,passive,android,6,disabled,False
7353,high_engager,ios,5,disabled,False
7354,moderate,android,13,enabled,False
7355,high_engager,ios,9,enabled,False
7356,moderate,android,4,enabled,False
