pid,app_active,survey,followup,registration,sms,quiz,reengagement
6725,True,False,False,False,False,False,False
6726,True,False,False,False,False,True,False
6727,True,False,False,False,True,False,False
6728,True,False,False,False,True,False,False
6729,True,False,False,False,True,False,False
6730,True,False,False,False,True,False,False
6731,True,False,True,False,True,False,False
6732,True,False,False,False,True,False,False
6733,True,False,False,True,True,False,False
6734,True,False,False,False,False,False,True
6735,True,False,False,True,True,False,False
6736,False,False,False,False,False,False,False
6737,True,False,False,False,True,False,True
6738,True,False,True,False,False,False,True
6739,True,False,True,True,True,False,False
6740,True,False,False,False,False,True,False
6741,True,False,False,True,True,False,True
6742,True,False,False,True,True,False,False
6743,True,False,False,False,False,False,False
6744,True,False,False,True,True,False,True
6745,True,False,False,True,False,False,True
6746,True,False,False,False,False,False,False
6747,True,False,False,False,True,False,False
6748,True,False,False,False,True,False,False
6749,True,False,False,False,False,False,False
6750,True,False,False,False,False,False,False
6751,True,False,False,True,True,True,True
6752,True,False,False,False,False,False,False
6753,True,False,False,False,False,False,False
6754,True,False,False,False,False,False,False
6755,True,False,False,True,False,False,True
6756,True,False,False,True,True,False,True
6757,True,False,False,True,True,False,False
6758,True,False,False,False,False,False,False
6759,True,True,False,True,False,False,False
6760,True,False,False,False,True,False,False
6761,True,False,False,True,False,False,False
6762,True,False,False,False,True,False,False
6763,True,False,False,False,True,False,False
6764,True,False,False,True,True,False,False
6765,True,False,False,False,True,False,True
6766,True,False,False,True,True,False,True
6767,True,False,False,False,True,False,False
6768,True,False,False,False,False,False,True
6769,True,False,False,True,False,False,False
6770,True,False,False,True,True,False,False
6771,True,False,False,True,True,False,False
6772,True,False,True,False,False,False,True
6773,True,False,False,True,True,False,False
6774,False,False,True,False,True,False,True
6775,True,False,False,False,True,False,False
6776,True,False,False,False,False,False,False
6777,True,False,False,True,True,False,True
6778,True,False,False,False,False,False,True
6779,True,False,False,False,False,False,True
6780,True,True,False,True,False,True,False
6781,True,False,False,False,False,False,False
6782,True,False,True,False,False,False,False
6783,True,False,False,False,False,False,False
6784,True,False,True,False,True,False,False
6785,True,False,False,False,False,False,False
6786,True,False,False,False,True,False,False
6787,True,False,False,True,True,False,False
6788,True,False,False,False,True,False,False
6789,True,False,False,False,False,False,False
6790,True,False,False,False,True,False,False
6791,True,False,False,False,False,False,False
6792,True,False,False,False,False,False,False
6793,True,False,True,False,False,False,True
6794,True,False,False,True,True,False,True
6795,True,False,False,False,False,False,False
6796,True,False,True,False,False,False,False
6797,True,False,False,False,False,False,True
6798,True,False,False,False,False,False,True
6799,True,False,False,False,True,False,True
6800,True,False,False,False,True,False,False
6801,True,True,False,True,False,False,False
6802,True,False,False,False,True,False,True
6803,True,False,False,True,False,False,False
6804,True,False,False,False,False,False,False
6805,True,False,False,False,True,False,False
6806,True,False,False,False,False,False,False
6807,True,False,False,False,True,False,False
6808,True,True,False,True,False,False,False
6809,True,False,False,False,True,False,False
6810,True,True,False,True,False,False,True
6811,True,False,False,False,True,False,False
6812,True,False,False,False,True,False,False
6813,True,False,False,False,True,False,False
6814,True,True,False,True,False,False,False
6815,True,False,False,False,False,False,False
6816,True,False,False,False,False,False,False
6817,True,False,False,False,False,False,True
6818,True,False,False,False,True,False,True
6819,True,False,False,False,False,False,False
6820,False,False,False,False,True,False,False
6821,True,True,False,True,False,True,False
6822,True,False,False,False,True,False,True
6823,True,False,False,False,False,False,False
6824,True,False,False,False,True,False,False
6825,True,False,False,True,True,False,False
6826,True,False,False,False,True,False,False
6827,True,False,False,False,False,False,False
6828,True,False,True,False,True,False,False
6829,True,False,False,True,False,False,False
6830,True,False,True,False,False,False,True
6831,True,False,False,False,False,True,False
6832,True,False,False,True,True,False,False
6833,True,False,True,False,False,False,True
6834,False,False,False,False,True,False,False
6835,True,False,False,False,False,False,False
6836,True,False,False,False,True,False,False
6837,True,False,False,False,True,False,False
6838,True,False,False,True,True,True,False
6839,False,False,True,False,True,False,False
6840,True,True,False,True,False,False,False
6841,True,False,False,False,True,False,False
6842,True,False,False,True,False,False,False
6843,True,False,False,False,True,False,False
6844,True,False,False,False,True,True,False
6845,True,True,False,True,False,False,False
6846,True,False,False,True,False,False,True
6847,True,False,False,True,False,False,False
6848,True,False,False,True,True,False,False
6849,True,False,False,False,False,False,False
6850,False,False,False,False,False,False,False
6851,False,False,False,False,False,True,False
6852,True,False,False,False,True,False,False
6853,True,False,False,False,True,False,False
6854,True,False,False,False,True,False,True
6855,True,False,False,True,False,False,True
6856,True,False,False,False,False,False,True
6857,True,False,True,False,False,False,False
6858,True,False,False,False,True,False,False
6859,True,False,False,False,False,False,False
6860,True,False,False,False,True,False,True
6861,True,False,False,True,False,False,False
6862,True,False,False,False,True,False,True
6863,True,False,False,False,False,False,False
6864,True,False,True,False,True,False,False
6865,True,False,False,False,True,False,False
6866,True,False,False,False,True,False,True
6867,True,False,False,False,True,False,False
6868,True,True,False,True,True,False,True
6869,True,False,False,True,True,False,False
6870,True,False,False,False,True,False,False
6871,True,False,False,False,False,False,False
6872,True,False,False,False,True,False,False
6873,True,False,False,False,True,False,False
6874,True,False,False,False,False,True,False
6875,True,False,False,False,False,False,True
6876,True,False,False,False,True,False,False
6877,True,False,True,False,False,True,False
6878,True,False,False,False,False,False,True
6879,True,False,False,False,True,False,False
6880,True,False,False,True,True,False,True
6881,True,True,False,True,True,False,False
6882,True,False,False,False,False,False,False
6883,True,False,False,True,True,False,False
6884,True,False,False,True,True,False,False
6885,True,False,True,False,False,False,True
6886,False,False,False,False,False,False,False
6887,True,False,False,False,True,False,False
6888,True,False,True,True,True,False,True
6889,True,False,False,False,False,False,False
6890,True,False,False,False,False,False,True
6891,True,False,False,False,True,False,False
6892,True,False,True,False,True,True,False
6893,True,False,False,False,False,False,False
6894,True,False,False,True,False,False,False
6895,True,False,False,False,True,False,True
6896,True,False,False,True,False,False,False
6897,True,False,False,False,False,False,True
6898,True,False,True,False,False,False,False
6899,True,True,True,True,True,False,False
6900,True,False,False,False,True,False,False
6901,True,False,True,False,False,False,False
6902,True,False,False,False,True,False,False
6903,True,False,False,False,True,False,False
6904,True,False,False,False,False,False,False
6905,True,False,False,False,False,False,True
6906,True,False,False,True,True,False,True
6907,True,False,False,True,True,False,False
6908,True,False,False,False,False,False,False
6909,False,False,False,False,False,False,False
6910,True,False,False,False,True,False,False
